TITLE = "INITIAL"
VARIABLES = "x","y","z","U","V","W","dudx","dudy","dudz","dvdx","dvdy","dvdz","dwdx","dwdy","dwdz","isValid"
ZONE T="zeros" I=20, J=31, K=12, F=POINT
-8.000000 -21.000000 1.500000 -0.001411 0.000458 -0.000042 0.171669 -5.573952 1.496161 0.309070 1.618733 -0.712991 0.742767 1.442034 -1.790403 -0.006185
-6.500000 -21.000000 1.500000 -0.001233 0.000896 0.000712 -0.325788 -5.109100 1.589898 0.318521 2.703869 -1.068578 -0.023141 3.057918 -2.378082 -0.003706
-5.000000 -21.000000 1.500000 -0.001037 0.000772 0.000749 -0.110355 -4.626278 1.444104 -0.140884 2.188023 -1.026151 -0.709218 2.684450 -2.077668 0.005613
-3.500000 -21.000000 1.500000 -0.001043 0.000683 -0.000030 -0.070007 -4.801740 1.069106 -0.082801 1.644579 -0.799462 0.272472 0.080837 -1.574572 -0.001185
-2.000000 -21.000000 1.500000 -0.001444 0.000777 0.000275 0.669684 -5.848128 1.258988 -0.539743 1.584804 -0.835517 -0.754272 0.642297 -2.254487 0.029930
-0.500000 -21.000000 1.500000 -0.001416 0.000476 -0.001963 1.503148 -5.868815 0.996690 -0.341815 0.678297 -0.759949 3.990707 -6.855014 -2.181446 0.047426
1.000000 -21.000000 1.500000 -0.000661 0.000346 0.000074 0.073890 -3.535853 0.766409 0.022003 1.343883 -0.696452 -0.356593 -0.119156 -1.417773 -0.006339
2.500000 -21.000000 1.500000 -0.000565 0.000191 -0.000529 -0.473500 -3.133838 0.672915 0.146355 0.927217 -0.425434 -1.926817 -2.058068 -0.453717 -0.003110
4.000000 -21.000000 1.500000 -0.001483 0.000884 -0.000220 -0.214383 -5.804511 0.642760 0.016647 2.529835 -0.373502 -1.480293 -1.298083 -2.315452 0.012074
5.500000 -21.000000 1.500000 -0.001500 0.000755 -0.000974 0.614918 -5.668414 1.040418 -0.443269 1.859040 -0.421060 -0.942217 -4.263114 -2.473958 0.005859
7.000000 -21.000000 1.500000 -0.001085 0.000553 -0.001278 0.347132 -4.407896 0.844916 -0.512096 1.195716 -0.000041 -0.260752 -5.304359 -1.542848 -0.003573
8.500000 -21.000000 1.500000 -0.000655 0.000326 -0.000757 0.237463 -2.898872 0.483775 -0.246452 1.289531 -0.001559 0.121378 -3.435727 -1.526994 -0.007290
10.000000 -21.000000 1.500000 -0.000422 0.000022 -0.000704 0.091549 -2.104349 0.745557 -0.430749 0.340187 0.101206 -0.397318 -3.506516 -0.431736 -0.001603
-18.500000 -19.500000 1.500000 -0.001074 0.000078 0.003046 -1.597780 -2.991025 1.582674 0.544402 0.395902 -0.004935 5.042675 8.604923 1.201878 0.027123
-17.000000 -19.500000 1.500000 -0.007265 0.001751 0.022762 -4.711202 -17.112957 7.818895 2.296497 6.149074 -1.584113 22.272831 52.320751 -1.437872 0.062460
-15.500000 -19.500000 1.500000 -0.020402 0.005123 0.046496 -1.745949 -51.612531 12.301810 1.340574 14.995489 -2.902700 4.977278 115.385863 -13.249540 0.006390
-14.000000 -19.500000 1.500000 -0.024350 0.007534 0.047397 11.145757 -61.072715 14.309005 -3.522305 18.426045 -3.978826 -34.591517 117.239519 -29.571802 0.002867
-12.500000 -19.500000 1.500000 -0.002135 0.000823 0.004182 0.288439 -7.237668 3.303778 0.256189 2.969653 -0.708092 -7.186930 11.390645 -3.258092 0.000135
-11.000000 -19.500000 1.500000 -0.030796 0.014194 -0.000769 -25.240518 -70.937826 20.669346 12.020029 30.519702 -8.562077 0.826918 3.272030 -5.279184 0.002911
-9.500000 -19.500000 1.500000 -0.023667 0.013305 0.014367 -3.994850 -56.151737 12.510388 2.299725 26.550300 -6.912657 3.612262 36.655007 -22.555450 -0.003307
-8.000000 -19.500000 1.500000 -0.020432 0.012331 0.013517 6.792970 -49.731165 11.223268 -4.949341 21.908936 -6.836514 -5.737719 34.331703 -28.701905 -0.004970
-6.500000 -19.500000 1.500000 -0.029959 0.016960 0.014450 7.339627 -72.304521 19.663679 -5.908177 29.682122 -11.785600 -4.188353 35.683863 -37.021749 -0.000738
-5.000000 -19.500000 1.500000 -0.030746 0.013562 0.010512 -5.284250 -75.239896 28.126427 1.577072 26.481172 -12.491824 0.052885 25.638971 -21.196922 -0.000260
